Country,Time Serie,Rate
SRLNK/US,18/09/2001,90.135
SRLNK/US,19/09/2001,90.05
SRLNK/US,20/09/2001,90.16
SRLNK/US,21/09/2001,90.15
SRLNK/US,24/09/2001,90.15
SRLNK/US,25/09/2001,90.15
SRLNK/US,26/09/2001,89.85
SRLNK/US,27/09/2001,90
SRLNK/US,28/09/2001,90.05
SRLNK/US,01/10/2001,90.175
SRLNK/US,02/10/2001,90.1
SRLNK/US,03/10/2001,90.285
SRLNK/US,04/10/2001,90.245
SRLNK/US,05/10/2001,90.275
SRLNK/US,09/10/2001,90.25
SRLNK/US,10/10/2001,90.25
SRLNK/US,11/10/2001,90.3
SRLNK/US,12/10/2001,90.3
SRLNK/US,15/10/2001,90.6
SRLNK/US,16/10/2001,91.05
SRLNK/US,17/10/2001,91.15
SRLNK/US,18/10/2001,91.15
SRLNK/US,19/10/2001,91.25
SRLNK/US,22/10/2001,91.5
SRLNK/US,23/10/2001,91.6
SRLNK/US,24/10/2001,91.6
SRLNK/US,25/10/2001,91.6
SRLNK/US,26/10/2001,91.75
SRLNK/US,29/10/2001,91.75
SRLNK/US,30/10/2001,91.9
SRLNK/US,31/10/2001,91.9
SRLNK/US,01/11/2001,92.1
SRLNK/US,02/11/2001,92.1
SRLNK/US,05/11/2001,92.2
SRLNK/US,06/11/2001,92.3
SRLNK/US,07/11/2001,92.35
SRLNK/US,08/11/2001,92.35
SRLNK/US,09/11/2001,92.3
SRLNK/US,13/11/2001,92.3
SRLNK/US,14/11/2001,92.3
SRLNK/US,15/11/2001,92.3
SRLNK/US,16/11/2001,92.5
SRLNK/US,19/11/2001,92.7
SRLNK/US,20/11/2001,93.15
SRLNK/US,21/11/2001,93.15
SRLNK/US,23/11/2001,93.15
SRLNK/US,26/11/2001,93.15
SRLNK/US,27/11/2001,93.15
SRLNK/US,28/11/2001,93.25
SRLNK/US,29/11/2001,93.3
SRLNK/US,30/11/2001,93.3
SRLNK/US,03/12/2001,93.3
SRLNK/US,04/12/2001,93.3
SRLNK/US,05/12/2001,93.3
SRLNK/US,06/12/2001,93.3
SRLNK/US,07/12/2001,93.3
SRLNK/US,10/12/2001,93.3
SRLNK/US,11/12/2001,93.15
SRLNK/US,12/12/2001,93.15
SRLNK/US,13/12/2001,93.15
SRLNK/US,14/12/2001,93.15
SRLNK/US,17/12/2001,93.15
SRLNK/US,18/12/2001,93.15
SRLNK/US,19/12/2001,93.15
SRLNK/US,20/12/2001,93.15
SRLNK/US,21/12/2001,93.15
SRLNK/US,24/12/2001,93.15
SRLNK/US,26/12/2001,93.15
SRLNK/US,27/12/2001,93.15
SRLNK/US,28/12/2001,93.15
SRLNK/US,31/12/2001,93.13
SRLNK/US,02/01/2002,93.15
SRLNK/US,03/01/2002,93.13
SRLNK/US,04/01/2002,93.15
SRLNK/US,07/01/2002,93.15
SRLNK/US,08/01/2002,93.2
SRLNK/US,09/01/2002,93.3
SRLNK/US,10/01/2002,93.6
SRLNK/US,11/01/2002,93.6
SRLNK/US,14/01/2002,93.6
SRLNK/US,15/01/2002,93.6
SRLNK/US,16/01/2002,93.6
SRLNK/US,17/01/2002,93.6
SRLNK/US,18/01/2002,93.6
SRLNK/US,22/01/2002,93.53
SRLNK/US,23/01/2002,93.53
SRLNK/US,24/01/2002,93.6
SRLNK/US,25/01/2002,93.6
SRLNK/US,28/01/2002,93.6
SRLNK/US,29/01/2002,93.6
SRLNK/US,30/01/2002,93.6
SRLNK/US,31/01/2002,93.6
SRLNK/US,01/02/2002,93.6
SRLNK/US,04/02/2002,93.85
SRLNK/US,05/02/2002,93.6
SRLNK/US,06/02/2002,93.6
SRLNK/US,07/02/2002,93.45
SRLNK/US,08/02/2002,93.6
SRLNK/US,11/02/2002,93.6
SRLNK/US,12/02/2002,93.6
SRLNK/US,13/02/2002,93.6
SRLNK/US,14/02/2002,93.6
SRLNK/US,15/02/2002,93.6
SRLNK/US,19/02/2002,93.6
SRLNK/US,20/02/2002,93.7
SRLNK/US,21/02/2002,93.7
SRLNK/US,22/02/2002,93.7
SRLNK/US,25/02/2002,93.7
SRLNK/US,26/02/2002,93.75
SRLNK/US,27/02/2002,93.75
SRLNK/US,28/02/2002,93.75
SRLNK/US,01/03/2002,93.9
SRLNK/US,04/03/2002,93.9
SRLNK/US,05/03/2002,94.2
SRLNK/US,06/03/2002,94.4
SRLNK/US,07/03/2002,94.4
SRLNK/US,08/03/2002,94.5
SRLNK/US,11/03/2002,94.55
SRLNK/US,12/03/2002,94.55
SRLNK/US,13/03/2002,94.7
SRLNK/US,14/03/2002,94.82
SRLNK/US,15/03/2002,94.95
SRLNK/US,18/03/2002,94.95
SRLNK/US,19/03/2002,94.95
SRLNK/US,20/03/2002,95.05
SRLNK/US,21/03/2002,95.4
SRLNK/US,22/03/2002,95.5
SRLNK/US,25/03/2002,95.5
SRLNK/US,26/03/2002,95.5
SRLNK/US,27/03/2002,95.75
SRLNK/US,28/03/2002,95.75
SRLNK/US,29/03/2002,95.75
SRLNK/US,01/04/2002,95.75
SRLNK/US,02/04/2002,95.75
SRLNK/US,03/04/2002,96.05
SRLNK/US,04/04/2002,96
SRLNK/US,05/04/2002,96.1
SRLNK/US,08/04/2002,96
SRLNK/US,09/04/2002,95.9
SRLNK/US,10/04/2002,95.9
SRLNK/US,11/04/2002,95.8
SRLNK/US,12/04/2002,95.85
SRLNK/US,15/04/2002,95.85
SRLNK/US,16/04/2002,96.05
SRLNK/US,17/04/2002,96.05
SRLNK/US,18/04/2002,96.05
SRLNK/US,19/04/2002,96.15
SRLNK/US,22/04/2002,96.2
SRLNK/US,23/04/2002,96.2
SRLNK/US,24/04/2002,96.2
SRLNK/US,25/04/2002,96.2
SRLNK/US,26/04/2002,96.2
SRLNK/US,29/04/2002,96.2
SRLNK/US,30/04/2002,96.2
SRLNK/US,01/05/2002,96.2
SRLNK/US,02/05/2002,96.2
SRLNK/US,03/05/2002,96.25
SRLNK/US,06/05/2002,96.25
SRLNK/US,07/05/2002,96.25
SRLNK/US,08/05/2002,96.25
SRLNK/US,09/05/2002,96.25
SRLNK/US,10/05/2002,96.25
SRLNK/US,13/05/2002,96.25
SRLNK/US,14/05/2002,96.25
SRLNK/US,15/05/2002,96.35
SRLNK/US,16/05/2002,96.4
SRLNK/US,17/05/2002,96.4
SRLNK/US,20/05/2002,96.4
SRLNK/US,21/05/2002,96.4
SRLNK/US,22/05/2002,96.4
SRLNK/US,23/05/2002,96.4
SRLNK/US,24/05/2002,96.45
SRLNK/US,28/05/2002,96.4
SRLNK/US,29/05/2002,96.4
SRLNK/US,30/05/2002,96.3
SRLNK/US,31/05/2002,96.3
SRLNK/US,03/06/2002,96.35
SRLNK/US,04/06/2002,96.35
SRLNK/US,05/06/2002,96.4
SRLNK/US,06/06/2002,96.42
SRLNK/US,07/06/2002,96.42
SRLNK/US,10/06/2002,96.5
SRLNK/US,11/06/2002,96.5
SRLNK/US,12/06/2002,96.5
SRLNK/US,13/06/2002,96.5
SRLNK/US,14/06/2002,96.5
SRLNK/US,17/06/2002,96.45
SRLNK/US,18/06/2002,96.39
SRLNK/US,19/06/2002,96.39
SRLNK/US,20/06/2002,96.4
SRLNK/US,21/06/2002,96.35
SRLNK/US,24/06/2002,96.35
SRLNK/US,25/06/2002,96.38
SRLNK/US,26/06/2002,96.35
SRLNK/US,27/06/2002,96.35
SRLNK/US,28/06/2002,96.3
SRLNK/US,01/07/2002,96.3
SRLNK/US,02/07/2002,96.35
SRLNK/US,03/07/2002,96.38
SRLNK/US,05/07/2002,96.33
SRLNK/US,08/07/2002,96.33
SRLNK/US,09/07/2002,96.32
SRLNK/US,10/07/2002,96.33
SRLNK/US,11/07/2002,96.3
SRLNK/US,12/07/2002,96.3
SRLNK/US,15/07/2002,96.27
SRLNK/US,16/07/2002,96.27
SRLNK/US,17/07/2002,96.2
SRLNK/US,18/07/2002,96.2
SRLNK/US,19/07/2002,96.2
SRLNK/US,22/07/2002,96.23
SRLNK/US,23/07/2002,96.23
SRLNK/US,24/07/2002,96.24
SRLNK/US,25/07/2002,96.26
SRLNK/US,26/07/2002,96.2
SRLNK/US,29/07/2002,96.17
SRLNK/US,30/07/2002,96.2
SRLNK/US,31/07/2002,96.23
SRLNK/US,01/08/2002,96.3
SRLNK/US,02/08/2002,96.3
SRLNK/US,05/08/2002,96.3
SRLNK/US,06/08/2002,96.32
SRLNK/US,07/08/2002,96.22
SRLNK/US,08/08/2002,96.2
SRLNK/US,09/08/2002,96.23
SRLNK/US,12/08/2002,96.22
SRLNK/US,13/08/2002,96.2
SRLNK/US,14/08/2002,96.15
SRLNK/US,15/08/2002,96.25
SRLNK/US,16/08/2002,96.3
SRLNK/US,19/08/2002,96.27
SRLNK/US,20/08/2002,96.3
SRLNK/US,21/08/2002,96.35
SRLNK/US,22/08/2002,96.35
SRLNK/US,23/08/2002,96.33
SRLNK/US,26/08/2002,96.36
SRLNK/US,27/08/2002,96.33
SRLNK/US,28/08/2002,96.29
SRLNK/US,29/08/2002,96.25
SRLNK/US,30/08/2002,96.35
SRLNK/US,03/09/2002,96.25
SRLNK/US,04/09/2002,96.2
SRLNK/US,05/09/2002,96.11
SRLNK/US,06/09/2002,96.1
SRLNK/US,09/09/2002,96.1
SRLNK/US,10/09/2002,96.1
SRLNK/US,11/09/2002,96.1
SRLNK/US,12/09/2002,96.15
SRLNK/US,13/09/2002,96.18
SRLNK/US,16/09/2002,96.15
SRLNK/US,17/09/2002,96.15
SRLNK/US,18/09/2002,96.16
SRLNK/US,19/09/2002,96.23
SRLNK/US,20/09/2002,96.23
SRLNK/US,23/09/2002,96.25
SRLNK/US,24/09/2002,96.23
SRLNK/US,25/09/2002,96.3
SRLNK/US,26/09/2002,96.35
SRLNK/US,27/09/2002,96.4
SRLNK/US,30/09/2002,96.4
SRLNK/US,01/10/2002,96.4
SRLNK/US,02/10/2002,96.4
SRLNK/US,03/10/2002,96.4
SRLNK/US,04/10/2002,96.45
SRLNK/US,07/10/2002,96.4
SRLNK/US,08/10/2002,96.4
SRLNK/US,09/10/2002,96.4
SRLNK/US,10/10/2002,96.4
SRLNK/US,11/10/2002,96.4
SRLNK/US,15/10/2002,96.4
SRLNK/US,16/10/2002,96.4
SRLNK/US,17/10/2002,96.4
SRLNK/US,18/10/2002,96.4
SRLNK/US,21/10/2002,96.4
SRLNK/US,22/10/2002,96.4
SRLNK/US,23/10/2002,96.4
SRLNK/US,24/10/2002,96.4
SRLNK/US,25/10/2002,96.4
SRLNK/US,28/10/2002,96.4
SRLNK/US,29/10/2002,96.4
SRLNK/US,30/10/2002,96.4
SRLNK/US,31/10/2002,96.4
SRLNK/US,01/11/2002,96.4
SRLNK/US,04/11/2002,96.4
SRLNK/US,05/11/2002,96.4
SRLNK/US,06/11/2002,96.45
SRLNK/US,07/11/2002,96.45
SRLNK/US,08/11/2002,96.45
SRLNK/US,12/11/2002,96.45
SRLNK/US,13/11/2002,96.45
SRLNK/US,14/11/2002,96.45
SRLNK/US,15/11/2002,96.45
SRLNK/US,18/11/2002,96.45
SRLNK/US,19/11/2002,96.45
SRLNK/US,20/11/2002,96.45
SRLNK/US,21/11/2002,96.45
SRLNK/US,22/11/2002,96.45
SRLNK/US,25/11/2002,96.45
SRLNK/US,26/11/2002,96.45
SRLNK/US,27/11/2002,96.3
SRLNK/US,29/11/2002,96.3
SRLNK/US,02/12/2002,96.3
SRLNK/US,03/12/2002,96.65
SRLNK/US,04/12/2002,96.65
SRLNK/US,05/12/2002,96.75
SRLNK/US,06/12/2002,96.75
SRLNK/US,09/12/2002,96.75
SRLNK/US,10/12/2002,96.7
SRLNK/US,11/12/2002,96.7
SRLNK/US,12/12/2002,96.7
SRLNK/US,13/12/2002,96.7
SRLNK/US,16/12/2002,96.75
SRLNK/US,17/12/2002,96.75
SRLNK/US,18/12/2002,96.75
SRLNK/US,19/12/2002,96.75
SRLNK/US,20/12/2002,96.75
SRLNK/US,23/12/2002,96.75
SRLNK/US,24/12/2002,96.75
SRLNK/US,26/12/2002,96.7
SRLNK/US,27/12/2002,96.7
SRLNK/US,30/12/2002,96.75
SRLNK/US,31/12/2002,96.75
SRLNK/US,02/01/2003,96.75
SRLNK/US,03/01/2003,96.75
SRLNK/US,06/01/2003,96.75
SRLNK/US,07/01/2003,96.85
SRLNK/US,08/01/2003,96.85
SRLNK/US,09/01/2003,96.8
SRLNK/US,10/01/2003,96.75
SRLNK/US,13/01/2003,96.8
SRLNK/US,14/01/2003,96.8
SRLNK/US,15/01/2003,96.8
SRLNK/US,16/01/2003,96.8
SRLNK/US,17/01/2003,96.8
SRLNK/US,21/01/2003,96.8
SRLNK/US,22/01/2003,96.8
SRLNK/US,23/01/2003,96.8
SRLNK/US,24/01/2003,96.82
SRLNK/US,27/01/2003,96.84
SRLNK/US,28/01/2003,96.82
SRLNK/US,29/01/2003,96.9
SRLNK/US,30/01/2003,96.85
SRLNK/US,31/01/2003,96.95
SRLNK/US,03/02/2003,96.85
SRLNK/US,04/02/2003,96.85
SRLNK/US,05/02/2003,96.88
SRLNK/US,06/02/2003,96.86
SRLNK/US,07/02/2003,96.88
SRLNK/US,10/02/2003,96.9
SRLNK/US,11/02/2003,96.89
SRLNK/US,12/02/2003,96.89
SRLNK/US,13/02/2003,96.85
SRLNK/US,14/02/2003,96.87
SRLNK/US,18/02/2003,96.88
SRLNK/US,19/02/2003,96.89
SRLNK/US,20/02/2003,96.88
SRLNK/US,21/02/2003,96.87
SRLNK/US,24/02/2003,96.87
SRLNK/US,25/02/2003,96.9
SRLNK/US,26/02/2003,96.88
SRLNK/US,27/02/2003,96.9
SRLNK/US,28/02/2003,96.92
SRLNK/US,03/03/2003,96.95
SRLNK/US,04/03/2003,96.91
SRLNK/US,05/03/2003,96.89
SRLNK/US,06/03/2003,96.94
SRLNK/US,07/03/2003,96.95
SRLNK/US,10/03/2003,96.96
SRLNK/US,11/03/2003,96.95
SRLNK/US,12/03/2003,96.96
SRLNK/US,13/03/2003,96.9
SRLNK/US,14/03/2003,96.95
SRLNK/US,17/03/2003,96.94
SRLNK/US,18/03/2003,96.94
SRLNK/US,19/03/2003,96.95
SRLNK/US,20/03/2003,96.96
SRLNK/US,21/03/2003,96.96
SRLNK/US,24/03/2003,96.96
SRLNK/US,25/03/2003,96.92
SRLNK/US,26/03/2003,96.95
SRLNK/US,27/03/2003,96.95
SRLNK/US,28/03/2003,96.95
SRLNK/US,31/03/2003,96.97
SRLNK/US,01/04/2003,96.9
SRLNK/US,02/04/2003,96.96
SRLNK/US,03/04/2003,96.98
SRLNK/US,04/04/2003,96.97
SRLNK/US,07/04/2003,96.92
SRLNK/US,08/04/2003,96.97
SRLNK/US,09/04/2003,96.99
SRLNK/US,10/04/2003,96.95
SRLNK/US,11/04/2003,96.99
SRLNK/US,14/04/2003,96.99
SRLNK/US,15/04/2003,97.06
SRLNK/US,16/04/2003,97.06
SRLNK/US,17/04/2003,97.05
SRLNK/US,18/04/2003,97.05
SRLNK/US,21/04/2003,96.85
SRLNK/US,22/04/2003,97.05
SRLNK/US,23/04/2003,96.99
SRLNK/US,24/04/2003,97
SRLNK/US,25/04/2003,97.01
SRLNK/US,28/04/2003,97.05
SRLNK/US,29/04/2003,97.15
SRLNK/US,30/04/2003,97.14
SRLNK/US,01/05/2003,97.14
SRLNK/US,02/05/2003,97.17
SRLNK/US,05/05/2003,97.2
SRLNK/US,06/05/2003,97.2
SRLNK/US,07/05/2003,97.2
SRLNK/US,08/05/2003,97.21
SRLNK/US,09/05/2003,97.2
SRLNK/US,12/05/2003,97.25
SRLNK/US,13/05/2003,97.25
SRLNK/US,14/05/2003,97.25
SRLNK/US,15/05/2003,97.25
SRLNK/US,16/05/2003,97.25
SRLNK/US,19/05/2003,97.23
SRLNK/US,20/05/2003,97.25
SRLNK/US,21/05/2003,97.24
SRLNK/US,22/05/2003,97.25
SRLNK/US,23/05/2003,97.27
SRLNK/US,27/05/2003,97.25
SRLNK/US,28/05/2003,97.27
SRLNK/US,29/05/2003,97.26
SRLNK/US,30/05/2003,97.25
SRLNK/US,02/06/2003,97.25
SRLNK/US,03/06/2003,97.25
SRLNK/US,04/06/2003,97.27
SRLNK/US,05/06/2003,97.37
SRLNK/US,06/06/2003,97.3
SRLNK/US,09/06/2003,97.27
SRLNK/US,10/06/2003,97.32
SRLNK/US,11/06/2003,97.28
SRLNK/US,12/06/2003,97.27
SRLNK/US,13/06/2003,97.27
SRLNK/US,16/06/2003,97.24
SRLNK/US,17/06/2003,97.2
SRLNK/US,18/06/2003,97.21
SRLNK/US,19/06/2003,97.23
SRLNK/US,20/06/2003,97.22
SRLNK/US,23/06/2003,97.21
SRLNK/US,24/06/2003,97.17
SRLNK/US,25/06/2003,97.16
SRLNK/US,26/06/2003,97.14
SRLNK/US,27/06/2003,97.15
SRLNK/US,30/06/2003,97.18
SRLNK/US,01/07/2003,97.15
SRLNK/US,02/07/2003,97.1
SRLNK/US,03/07/2003,97.18
SRLNK/US,07/07/2003,97.15
SRLNK/US,08/07/2003,97.16
SRLNK/US,09/07/2003,97.16
SRLNK/US,10/07/2003,97.16
SRLNK/US,11/07/2003,97.15
SRLNK/US,14/07/2003,97.14
SRLNK/US,15/07/2003,97.13
SRLNK/US,16/07/2003,97.15
SRLNK/US,17/07/2003,97.15
SRLNK/US,18/07/2003,97.15
SRLNK/US,21/07/2003,97.15
SRLNK/US,22/07/2003,97.15
SRLNK/US,23/07/2003,97.15
SRLNK/US,24/07/2003,97.16
SRLNK/US,25/07/2003,97.16
SRLNK/US,28/07/2003,97.2
SRLNK/US,29/07/2003,97.15
SRLNK/US,30/07/2003,97.15
SRLNK/US,31/07/2003,97.16
SRLNK/US,01/08/2003,97.13
SRLNK/US,04/08/2003,97.14
SRLNK/US,05/08/2003,97.15
SRLNK/US,06/08/2003,97.14
SRLNK/US,07/08/2003,97.13
SRLNK/US,08/08/2003,97.15
SRLNK/US,11/08/2003,97.15
SRLNK/US,12/08/2003,97.11
SRLNK/US,13/08/2003,97.1
SRLNK/US,14/08/2003,96.95
SRLNK/US,15/08/2003,97.1
SRLNK/US,18/08/2003,97.1
SRLNK/US,19/08/2003,97
SRLNK/US,20/08/2003,97
SRLNK/US,21/08/2003,96.79
SRLNK/US,22/08/2003,96.75
SRLNK/US,25/08/2003,96.7
SRLNK/US,26/08/2003,96.67
SRLNK/US,27/08/2003,96.68
SRLNK/US,28/08/2003,96.68
SRLNK/US,29/08/2003,96.85
SRLNK/US,02/09/2003,96.69
SRLNK/US,03/09/2003,96.62
SRLNK/US,04/09/2003,96.4
SRLNK/US,05/09/2003,96.2
SRLNK/US,08/09/2003,95.95
SRLNK/US,09/09/2003,95.98
SRLNK/US,10/09/2003,96
SRLNK/US,11/09/2003,95.68
SRLNK/US,12/09/2003,95.2
SRLNK/US,15/09/2003,94.53
SRLNK/US,16/09/2003,94
SRLNK/US,17/09/2003,94.5
SRLNK/US,18/09/2003,94.5
SRLNK/US,19/09/2003,94.5
SRLNK/US,22/09/2003,94.46
SRLNK/US,23/09/2003,95
SRLNK/US,24/09/2003,95.43
SRLNK/US,25/09/2003,95.55
SRLNK/US,26/09/2003,94.8
SRLNK/US,29/09/2003,94.52
SRLNK/US,30/09/2003,94.46
SRLNK/US,01/10/2003,94.57
SRLNK/US,02/10/2003,94.64
SRLNK/US,03/10/2003,94.7
SRLNK/US,06/10/2003,94.67
SRLNK/US,07/10/2003,94.52
SRLNK/US,08/10/2003,94.55
SRLNK/US,09/10/2003,94.55
SRLNK/US,10/10/2003,94.49
SRLNK/US,14/10/2003,94.52
SRLNK/US,15/10/2003,94.5
SRLNK/US,16/10/2003,94.52
SRLNK/US,17/10/2003,94.46
SRLNK/US,20/10/2003,94.5
SRLNK/US,21/10/2003,94.45
SRLNK/US,22/10/2003,94.45
SRLNK/US,23/10/2003,94.4
SRLNK/US,24/10/2003,94.4
SRLNK/US,27/10/2003,94.45
SRLNK/US,28/10/2003,94.62
SRLNK/US,29/10/2003,94.62
SRLNK/US,30/10/2003,94.95
SRLNK/US,31/10/2003,94.78
SRLNK/US,03/11/2003,94.66
SRLNK/US,04/11/2003,95.25
SRLNK/US,05/11/2003,95.5
SRLNK/US,06/11/2003,95.4
SRLNK/US,07/11/2003,95.08
SRLNK/US,10/11/2003,95.2
SRLNK/US,12/11/2003,96
SRLNK/US,13/11/2003,96.2
SRLNK/US,14/11/2003,96.6
SRLNK/US,17/11/2003,96.8
SRLNK/US,18/11/2003,97.25
SRLNK/US,19/11/2003,95.85
SRLNK/US,20/11/2003,95.7
SRLNK/US,21/11/2003,96
SRLNK/US,24/11/2003,96
SRLNK/US,25/11/2003,97
SRLNK/US,26/11/2003,96.85
SRLNK/US,28/11/2003,96.85
SRLNK/US,01/12/2003,96.4
SRLNK/US,02/12/2003,96.35
SRLNK/US,03/12/2003,96.38
SRLNK/US,04/12/2003,96.5
SRLNK/US,05/12/2003,96.5
SRLNK/US,08/12/2003,96.5
SRLNK/US,09/12/2003,96.7
SRLNK/US,10/12/2003,96.5
SRLNK/US,11/12/2003,96.7
SRLNK/US,12/12/2003,96.5
SRLNK/US,15/12/2003,96.45
SRLNK/US,16/12/2003,96.35
SRLNK/US,17/12/2003,96.3
SRLNK/US,18/12/2003,96.14
SRLNK/US,19/12/2003,96.05
SRLNK/US,22/12/2003,96.06
SRLNK/US,23/12/2003,96.17
SRLNK/US,24/12/2003,96.16
SRLNK/US,26/12/2003,96.2
SRLNK/US,29/12/2003,96.45
SRLNK/US,30/12/2003,96.93
SRLNK/US,31/12/2003,96.8
SRLNK/US,02/01/2004,97.45
SRLNK/US,05/01/2004,97.53
SRLNK/US,06/01/2004,98.15
SRLNK/US,07/01/2004,98
SRLNK/US,08/01/2004,97.9
SRLNK/US,09/01/2004,97.78
SRLNK/US,12/01/2004,98.4
SRLNK/US,13/01/2004,98.03
SRLNK/US,14/01/2004,97.95
SRLNK/US,15/01/2004,97.95
SRLNK/US,16/01/2004,98.25
SRLNK/US,20/01/2004,98.75
SRLNK/US,21/01/2004,98.95
SRLNK/US,22/01/2004,98.33
SRLNK/US,23/01/2004,98.65
SRLNK/US,26/01/2004,98.2
SRLNK/US,27/01/2004,97.5
SRLNK/US,28/01/2004,97.6
SRLNK/US,29/01/2004,97.48
SRLNK/US,30/01/2004,97.33
SRLNK/US,02/02/2004,97.33
SRLNK/US,03/02/2004,97.45
SRLNK/US,04/02/2004,97.45
SRLNK/US,05/02/2004,97.45
SRLNK/US,06/02/2004,97.6
SRLNK/US,09/02/2004,98.2
SRLNK/US,10/02/2004,98.7
SRLNK/US,11/02/2004,98.6
SRLNK/US,12/02/2004,98.7
SRLNK/US,13/02/2004,98.62
SRLNK/US,17/02/2004,99.35
SRLNK/US,18/02/2004,99.35
SRLNK/US,19/02/2004,98.95
SRLNK/US,20/02/2004,98.97
SRLNK/US,23/02/2004,99.05
SRLNK/US,24/02/2004,99.2
SRLNK/US,25/02/2004,99.15
SRLNK/US,26/02/2004,98.9
SRLNK/US,27/02/2004,98.62
SRLNK/US,01/03/2004,98.15
SRLNK/US,02/03/2004,97.65
SRLNK/US,03/03/2004,96.75
SRLNK/US,04/03/2004,96.95
SRLNK/US,05/03/2004,96.72
SRLNK/US,08/03/2004,97.05
SRLNK/US,09/03/2004,96.95
SRLNK/US,10/03/2004,97.05
SRLNK/US,11/03/2004,97.35
SRLNK/US,12/03/2004,97.7
SRLNK/US,15/03/2004,97.75
SRLNK/US,16/03/2004,97.65
SRLNK/US,17/03/2004,97.85
SRLNK/US,18/03/2004,97.85
SRLNK/US,19/03/2004,97.9
SRLNK/US,22/03/2004,97.6
SRLNK/US,23/03/2004,97.67
SRLNK/US,24/03/2004,97.68
SRLNK/US,25/03/2004,98
SRLNK/US,26/03/2004,97.65
SRLNK/US,29/03/2004,97.75
SRLNK/US,30/03/2004,97.49
SRLNK/US,31/03/2004,97.85
SRLNK/US,01/04/2004,98
SRLNK/US,02/04/2004,97.85
SRLNK/US,05/04/2004,97.85
SRLNK/US,06/04/2004,97.95
SRLNK/US,07/04/2004,98.4
SRLNK/US,08/04/2004,97.85
SRLNK/US,09/04/2004,97.85
SRLNK/US,12/04/2004,97.85
SRLNK/US,13/04/2004,98
SRLNK/US,14/04/2004,97.75
SRLNK/US,15/04/2004,97.88
SRLNK/US,16/04/2004,97.95
SRLNK/US,19/04/2004,98.02
SRLNK/US,20/04/2004,98.15
SRLNK/US,21/04/2004,98.35
SRLNK/US,22/04/2004,98.28
SRLNK/US,23/04/2004,98.33
SRLNK/US,26/04/2004,98.45
SRLNK/US,27/04/2004,98.7
SRLNK/US,28/04/2004,98.5
SRLNK/US,29/04/2004,98.6
SRLNK/US,30/04/2004,98.35
SRLNK/US,03/05/2004,98.53
SRLNK/US,04/05/2004,98.53
SRLNK/US,05/05/2004,98.53
SRLNK/US,06/05/2004,98.55
SRLNK/US,07/05/2004,98.55
SRLNK/US,10/05/2004,98.77
SRLNK/US,11/05/2004,98.9
SRLNK/US,12/05/2004,99.05
SRLNK/US,13/05/2004,98.75
SRLNK/US,14/05/2004,98.825
SRLNK/US,17/05/2004,99.2
SRLNK/US,18/05/2004,99.08
SRLNK/US,19/05/2004,99.05
SRLNK/US,20/05/2004,99.4
SRLNK/US,21/05/2004,99.05
SRLNK/US,24/05/2004,99.05
SRLNK/US,25/05/2004,99.06
SRLNK/US,26/05/2004,99.45
SRLNK/US,27/05/2004,99.1
SRLNK/US,28/05/2004,99.15
SRLNK/US,01/06/2004,99.35
SRLNK/US,02/06/2004,99.5
SRLNK/US,03/06/2004,99.57
SRLNK/US,04/06/2004,99.65
SRLNK/US,07/06/2004,99.85
SRLNK/US,08/06/2004,99.8
SRLNK/US,09/06/2004,99.95
SRLNK/US,10/06/2004,99.98
SRLNK/US,11/06/2004,99.99
SRLNK/US,14/06/2004,100.27
SRLNK/US,15/06/2004,101.2
SRLNK/US,16/06/2004,101.25
SRLNK/US,17/06/2004,101.15
SRLNK/US,18/06/2004,101.1
SRLNK/US,21/06/2004,101.4
SRLNK/US,22/06/2004,102.1
SRLNK/US,23/06/2004,102.1
SRLNK/US,24/06/2004,102.6
SRLNK/US,25/06/2004,102.5
SRLNK/US,28/06/2004,102.4
SRLNK/US,29/06/2004,102.35
SRLNK/US,30/06/2004,102.4
SRLNK/US,01/07/2004,102.4
SRLNK/US,02/07/2004,102.4
SRLNK/US,06/07/2004,102.6
SRLNK/US,07/07/2004,102.9
SRLNK/US,08/07/2004,102.9
SRLNK/US,09/07/2004,102.85
SRLNK/US,12/07/2004,103
SRLNK/US,13/07/2004,103
SRLNK/US,14/07/2004,102.95
SRLNK/US,15/07/2004,103.05
SRLNK/US,16/07/2004,103
SRLNK/US,19/07/2004,103.03
SRLNK/US,20/07/2004,102.88
SRLNK/US,21/07/2004,102.7
SRLNK/US,22/07/2004,102.7
SRLNK/US,23/07/2004,102.95
SRLNK/US,26/07/2004,103.4
SRLNK/US,27/07/2004,103.6
SRLNK/US,28/07/2004,103.35
SRLNK/US,29/07/2004,103.6
SRLNK/US,30/07/2004,103.7
SRLNK/US,02/08/2004,104
SRLNK/US,03/08/2004,104.05
SRLNK/US,04/08/2004,104
SRLNK/US,05/08/2004,104.05
SRLNK/US,06/08/2004,104
SRLNK/US,09/08/2004,104.05
SRLNK/US,10/08/2004,103.95
SRLNK/US,11/08/2004,104
SRLNK/US,12/08/2004,103.6
SRLNK/US,13/08/2004,103
SRLNK/US,16/08/2004,103.1
SRLNK/US,17/08/2004,103
SRLNK/US,18/08/2004,103.05
SRLNK/US,19/08/2004,103.1
SRLNK/US,20/08/2004,103.05
SRLNK/US,23/08/2004,103.05
SRLNK/US,24/08/2004,103.05
SRLNK/US,25/08/2004,103.05
