Unnamed: 0,Time Serie,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,EU_pct,UK_pct,INDIA_pct,SRLNK_pct,EU_cdf,UK_cdf,INDIA_cdf,SRLNK_cdf
2302,29/10/2008,1.4963,0.7781,1.7079,0.6136,2.126,1.2302,6.839,7.7514,49.71,1426.9,12.9232,10.0,1.4988,5.7972,97.48,3.5785,6.7077,7.6814,108.0,1.1371,33.2,34.85,-2.9195258889581965,-4.334268787028361,0.282428888440589,0.0,-19.39592095326209,3.1975109853641586,14.388671689622818,41.28489138403138
2303,30/10/2008,1.4937,0.7782,1.7015,0.6146,2.131,1.2229,6.8408,7.7511,49.68,1250.18,12.865,10.088,1.4732,5.7944,97.47,3.5295,6.6932,7.7044,109.95,1.145,32.75,34.8,0.012851818532322312,0.16297262059974393,-0.060350030175015945,1.8055555555555491,-19.38306913472977,3.3604836059639025,14.328321659447802,43.09044693958693
2304,31/10/2008,1.5211,0.7885,1.7197,0.6186,2.123,1.2158,6.8388,7.7503,49.4,1277.5,12.705,9.87,1.4841,5.8683,98.28,3.547,6.7089,7.7816,110.0,1.1669,32.97,35.05,1.323567206373677,0.6508298080052155,-0.5636070853462183,0.04547521600726245,-18.05950192835609,4.011313413969118,13.764714574101584,43.135922155594194
2305,03/11/2008,1.4656,0.7862,1.6736,0.6307,2.1736,1.1866,6.8373,7.7497,48.61,1262.0,12.7977,9.925,1.4792,5.852,98.95,3.519,6.6857,7.74,109.95,1.1681,32.86,34.92,-0.2916930881420421,1.9560297445845531,-1.5991902834008087,-0.04545454545453742,-18.351195016498135,5.967343158553671,12.165524290700775,43.090467610139655
2306,04/11/2008,1.4276,0.768,1.6327,0.6213,2.0995,1.1502,6.836,7.7499,47.25,1287.9,12.4705,9.6305,1.472,5.7144,100.48,3.5327,6.593,7.5957,110.0,1.1627,32.86,34.9,-2.3149325871279602,-1.490407483748224,-2.797778234931081,0.04547521600726245,-20.666127603626094,4.476935674805447,9.367746055769693,43.135942826146916
2307,05/11/2008,1.4343,0.7669,1.6461,0.619,2.121,1.159,6.8285,7.7497,47.28,1266.3,12.636,9.6784,1.4753,5.7074,98.95,3.5205,6.6858,7.6839,110.0,1.1606,32.82,34.98,-0.14322916666666963,-0.3701915338805706,0.06349206349207659,0.0,-20.809356770292766,4.106744140924876,9.43123811926177,43.135942826146916
2308,06/11/2008,1.4728,0.7839,1.6767,0.6324,2.1865,1.1816,6.8245,7.7499,47.64,1330.8,12.96,9.955,1.4997,5.8352,98.04,3.5395,6.8572,7.8598,109.9,1.1745,32.8,34.98,2.2167166514539094,2.1647819063004725,0.761421319796951,-0.09090909090908594,-18.592640118838858,6.271526047225349,10.192659439058723,43.04503373523783
2309,07/11/2008,1.4868,0.7827,1.6955,0.6334,2.1523,1.183,6.8255,7.7497,47.54,1310.0,12.8525,10.15,1.4965,5.8257,98.15,3.542,6.851,7.8538,110.05,1.1761,32.81,34.92,-0.153080750095691,0.15812776723591604,-0.2099076406381184,0.13648771610554888,-18.745720868934548,6.429653814461265,9.982751798420605,43.18152145134338
2310,10/11/2008,1.4804,0.7837,1.7033,0.6394,2.17,1.1948,6.8267,7.7498,47.3,1326.18,12.815,10.068,1.4915,5.8345,97.96,3.546,6.7969,7.8183,110.0,1.1784,32.77,34.83,0.12776287210936044,0.947268708556992,-0.5048380311316825,-0.04543389368468764,-18.617957996825186,7.376922523018257,9.477913767288921,43.13608755765869
2312,12/11/2008,1.5506,0.7963,1.773,0.6661,2.2785,1.2296,6.8293,7.7504,49.2,1354.5,13.095,10.3802,1.5075,5.9295,95.54,3.59,7.0577,8.0426,109.85,1.179,32.95,34.91,1.6077580706903127,4.175789802940266,4.016913319238924,-0.13636363636364557,-17.010199926134874,11.552712325958524,13.494827086527845,42.99972392129504
2313,13/11/2008,1.562,0.7983,1.7979,0.6757,2.3325,1.2311,6.8291,7.7504,49.0,1392.5,13.29,10.48,1.519,5.9461,95.95,3.597,7.0456,8.0239,110.0,1.1995,33.18,34.98,0.25116162250409246,1.441225041285077,-0.40650406504065817,0.1365498406918686,-16.75903830363078,12.9939373672436,13.088323021487188,43.136273761986914
2314,14/11/2008,1.509,0.7855,1.7781,0.6729,2.2756,1.2241,6.8236,7.7498,48.78,1399.3,13.0028,10.0,1.5205,5.8493,96.66,3.5955,6.8736,7.8552,109.97,1.187,33.05,34.92,-1.6034072403858235,-0.4143850821370254,-0.448979591836729,-0.027272727272731334,-18.362445544016605,12.579552285106574,12.63934342965046,43.10900103471418
2315,17/11/2008,1.5239,0.7858,1.7854,0.6653,2.3035,1.2213,6.8264,7.7499,49.19,1410.0,13.08,10.125,1.5212,5.8523,97.03,3.5974,6.9724,7.9335,110.0,1.1954,33.16,34.93,0.03819223424570417,-1.1294397384455368,0.8405084050840506,0.027280167318366466,-18.324253309770903,11.450112546661037,13.47985183473451,43.13628120203255
2316,18/11/2008,1.5209,0.788,1.8018,0.6648,2.2985,1.2237,6.8239,7.75,49.51,1447.4,13.145,10.17,1.527,5.87,97.38,3.601,6.9966,7.9931,110.0,1.1976,33.23,35.0,0.279969457877316,-0.07515406583497031,0.6505387273836094,0.0,-18.04428385189359,11.374958480826066,14.13039056211812,43.13628120203255
2317,19/11/2008,1.5382,0.794,1.8162,0.6625,2.3894,1.237,6.8295,7.7498,49.84,1445.9,13.1513,10.36,1.5279,5.9163,96.75,3.608,7.0089,8.1123,109.95,1.2103,33.26,34.95,0.761421319796951,-0.3459687123946953,0.6665320137346109,-0.04545454545453742,-17.282862532096637,11.028989768431371,14.79692257585273,43.09082665657801
2318,20/11/2008,1.6152,0.7984,1.8825,0.6762,2.395,1.285,6.834,7.7497,50.12,1496.0,13.561,10.64,1.5306,5.9482,94.98,3.621,7.1412,8.2498,109.9,1.2197,33.42,35.12,0.5541561712846255,2.06792452830189,0.561797752808979,-0.045475216007273556,-16.728706360812012,13.09691429673326,15.358720328661708,43.045351440570734
2319,21/11/2008,1.599,0.798,1.8822,0.6749,2.456,1.2849,6.8302,7.7509,49.53,1493.3,13.935,10.6225,1.5302,5.9484,95.42,3.62,7.2169,8.438,110.0,1.2237,33.4,35.2,-0.05010020040079333,-0.19225081336882166,-1.177174780526724,0.09099181073701779,-16.778806561212804,12.904663483364438,14.181545548134984,43.13634325130775
2320,24/11/2008,1.5382,0.7758,1.8278,0.6589,2.3213,1.2246,6.8249,7.7523,49.94,1507.9,13.462,10.0675,1.5102,5.7811,96.69,3.627,6.958,8.045,109.88,1.1968,33.4,35.25,-2.781954887218041,-2.370721588383462,0.827781142741757,-0.10909090909091423,-19.560761448430846,10.533941894980975,15.00932669087674,43.02725234221683
2321,25/11/2008,1.5413,0.7675,1.8285,0.6515,2.3012,1.2214,6.822,7.755,49.87,1501.4,13.2705,9.75,1.5107,5.7183,95.53,3.619,6.929,7.861,109.9,1.1863,33.34,35.16,-1.0698633668471347,-1.1230839277583948,-0.1401682018422057,0.01820167455406363,-20.63062481527798,9.41085796722258,14.869158489034534,43.0454540167709
2322,26/11/2008,1.5456,0.7795,1.8208,0.6571,2.306,1.2338,6.8282,7.756,49.18,1477.3,13.22,9.9,1.5098,5.8099,95.46,3.62,7.0506,8.075,109.97,1.2064,33.25,35.23,1.5635179153094425,0.8595548733691505,-1.3835973531181045,0.06369426751591245,-19.067106899968536,10.27041284059173,13.48556113591643,43.10914828428681
2324,28/11/2008,1.5277,0.7878,1.8182,0.6516,2.3074,1.236,6.8254,7.7501,49.55,1468.0,13.39,10.1,1.5082,5.8671,95.46,3.621,7.0021,8.1199,109.95,1.2165,33.29,35.45,1.064785118665812,-0.8370111094201937,0.7523383489223212,-0.01818677821223691,-18.002321781302726,9.433401731171536,14.237899484838753,43.09096150607457
2325,01/12/2008,1.5511,0.7915,1.8674,0.6739,2.3625,1.237,6.8842,7.751,49.94,1439.4,13.57,10.275,1.531,5.8955,93.71,3.627,7.0855,8.2834,109.95,1.2076,33.33,35.71,0.4696623508504638,3.4223449969306374,0.787083753784068,0.0,-17.532659430452263,12.855746728102172,15.02498323862282,43.09096150607457
2326,02/12/2008,1.5521,0.7859,1.8801,0.6689,2.378,1.2422,6.8786,7.7514,50.05,1463.5,13.4653,10.378,1.5289,5.8525,93.64,3.637,7.0191,8.1561,110.0,1.2062,33.41,35.49,-0.7075173720783257,-0.741949844190537,0.22026431718060735,0.04547521600726245,-18.240176802530588,12.113796883911636,15.245247555803427,43.13643672208183
2327,03/12/2008,1.5427,0.7893,1.8741,0.6765,2.3955,1.2573,6.8746,7.7522,49.92,1467.8,13.55,10.15,1.5275,5.8795,93.25,3.638,7.0938,8.1945,110.02,1.2142,33.52,35.52,0.4326250159053302,1.1361937509343667,-0.2597402597402487,0.018181818181806086,-17.807551786625258,13.249990634846004,14.98550729606318,43.15461854026364
2328,04/12/2008,1.5321,0.7788,1.858,0.6761,2.479,1.254,6.8817,7.7516,49.82,1479.0,13.51,10.193,1.5228,5.8001,92.78,3.638,7.0742,8.1949,110.0,1.1971,33.52,35.6,-1.3302926643861568,-0.05912786400590342,-0.20032051282051766,-0.018178512997635288,-19.137844451011414,13.1908627708401,14.785186783242661,43.136440027266005
2329,05/12/2008,1.5765,0.7903,1.9055,0.6847,2.6187,1.2971,6.8812,7.7513,49.6,1475.6,13.8002,10.4745,1.524,5.8895,92.18,3.6345,7.2848,8.4858,110.13,1.2238,33.55,35.72,1.4766307139188362,1.272001183256899,-0.44158972300281096,0.11818181818181728,-17.661213737092577,14.462863954097,14.343597060239851,43.25462184544782
2330,08/12/2008,1.5051,0.7727,1.8352,0.6743,2.4625,1.257,6.877,7.7504,49.44,1445.0,13.465,10.03,1.5029,5.7549,92.77,3.635,7.0518,8.0502,110.25,1.2036,33.47,35.44,-2.2270024041503134,-1.5189133927267395,-0.3225806451612967,0.10896213565785295,-19.88821614124289,12.94395056137026,14.021016415078554,43.36358398110568
2331,09/12/2008,1.5152,0.773,1.8403,0.6768,2.4835,1.2602,6.873,7.7501,49.28,1439.0,13.5055,10.12,1.5036,5.7548,92.44,3.615,7.0615,8.1599,110.25,1.2062,33.48,35.4,0.03882489970232772,0.3707548568886221,-0.3236245954692518,0.0,-19.849391241540562,13.314705418258882,13.697391819609303,43.36358398110568
2332,10/12/2008,1.5117,0.7678,1.8258,0.6743,2.433,1.2553,6.864,7.75,48.7,1393.0,13.4665,10.14,1.497,5.7171,92.94,3.6135,7.0128,8.1049,110.55,1.1949,33.45,35.37,-0.6727037516170764,-0.36938534278958546,-1.1769480519480457,0.2721088435374108,-20.522094993157637,12.945320075469297,12.520443767661257,43.63569282464309
2333,11/12/2008,1.4751,0.7522,1.7995,0.6688,2.2905,1.2181,6.8513,7.7499,48.19,1354.5,13.091,9.9225,1.4855,5.6001,91.96,3.565,6.8937,7.9622,111.2,1.1872,33.26,35.1,-2.031779109143017,-0.8156606851549841,-1.0472279260780426,0.587969244685671,-22.553874102300654,12.129659390314313,11.473215841583215,44.22366206932876
2334,12/12/2008,1.5198,0.7491,1.8355,0.6723,2.399,1.2453,6.842,7.7497,48.2,1369.0,13.53,10.215,1.488,5.5799,91.26,3.58,6.9255,8.0778,111.2,1.1796,33.26,34.98,-0.4121244349906905,0.5233253588516895,0.020751193193624395,0.0,-22.965998537291345,12.652984749166002,11.49396703477684,44.22366206932876
2335,15/12/2008,1.4896,0.7319,1.7999,0.6545,2.3585,1.235,6.848,7.75,47.62,1360.9,13.3055,10.1105,1.4756,5.4525,90.68,3.56,6.8904,8.0302,111.2,1.159,33.19,34.83,-2.296088639700977,-2.6476275472259503,-1.2033195020746956,0.0,-25.26208717699232,10.005357201940052,10.290647532702145,44.22366206932876
2336,16/12/2008,1.476,0.7241,1.7693,0.6527,2.367,1.2238,6.8448,7.7505,47.81,1347.4,13.223,10.253,1.4685,5.3955,89.98,3.555,6.9767,8.0933,111.8,1.1406,33.02,34.76,-1.0657193605683846,-0.27501909854851236,0.39899202015960533,0.5395683453237377,-26.327806537560704,9.73033810339154,10.68963955286175,44.7632304146525
2337,17/12/2008,1.4353,0.6965,1.6972,0.647,2.369,1.2058,6.835,7.75,47.5,1324.0,13.17,9.84,1.4415,5.189,87.84,3.528,6.6216,7.6754,111.65,1.0852,33.58,34.53,-3.8116282281452807,-0.8732955415964305,-0.6483999163354959,-0.13416815742396393,-30.139434765705985,8.85704256179511,10.041239636526255,44.62906225722853
2338,18/12/2008,1.4316,0.6994,1.6846,0.6621,2.356,1.1962,6.8341,7.7502,46.74,1285.0,13.18,9.5205,1.4333,5.2094,89.81,3.46,6.7846,7.68,111.8,1.0775,32.45,34.4,0.41636755204594866,2.3338485316847013,-1.5999999999999903,0.13434841021047195,-29.723067213660038,11.190891093479811,8.441239636526264,44.763410667439004
2339,19/12/2008,1.4693,0.7207,1.7367,0.6732,2.3785,1.2273,6.844,7.7501,47.05,1287.9,13.1225,9.7335,1.459,5.3717,89.48,3.468,7.084,7.8465,111.9,1.1105,32.45,34.43,3.045467543608815,1.6764839148164956,0.6632434745399873,0.08944543828266482,-26.677599670051222,12.867375008296307,9.104483111066251,44.85285610572167
2340,22/12/2008,1.4637,0.7167,1.7416,0.6754,2.405,1.2188,6.851,7.7508,47.71,1308.0,13.183,9.75,1.4477,5.3423,90.07,3.48,7.0936,7.8612,111.9,1.0949,32.94,34.52,-0.5550159567087598,0.32679738562091387,1.4027630180659,0.0,-27.232615626759983,13.19417239391722,10.507246129132152,44.85285610572167
2341,23/12/2008,1.4697,0.716,1.764,0.6775,2.3752,1.216,6.848,7.7497,48.66,1331.0,13.221,9.6384,1.4492,5.3353,90.57,3.468,7.1168,7.9736,112.65,1.0856,33.01,34.6,-0.09766987581973918,0.3109268581581226,1.9911968140850833,0.6702412868632601,-27.330285502579724,13.505099252075343,12.498442943217235,45.52309739258493
2342,24/12/2008,1.465,0.7161,1.7406,0.6815,2.375,1.2125,6.8355,7.7503,47.76,1304.3,13.33,9.735,1.4455,5.3364,90.68,3.477,7.1513,8.0357,112.75,1.0788,33.03,34.44,0.01396648044693638,0.5904059040590326,-1.8495684340320562,0.08877052818463405,-27.316319022132788,14.095505156134376,10.648874509185179,45.61186792076956
2344,26/12/2008,1.4676,0.7111,1.7361,0.6803,2.3727,1.2207,6.8409,7.7502,48.42,1298.9,13.365,9.71,1.4494,5.2975,90.65,3.478,7.1438,8.0072,112.8,1.07,32.99,34.95,-0.6982265046781233,-0.1760821716801142,1.3819095477386911,0.044345898004438666,-28.014545526810913,13.919422984454261,12.03078405692387,45.656213818774
2345,29/12/2008,1.4388,0.7026,1.7167,0.6854,2.3975,1.2162,6.8447,7.75,48.25,1262.0,13.5225,9.46,1.437,5.2335,90.2,3.478,7.0047,7.7354,113.62,1.0414,32.99,34.97,-1.19533117704963,0.7496692635601931,-0.35109458901281254,0.7269503546099454,-29.209876703860544,14.669092248014454,11.679689467911057,46.383164173383946
2346,30/12/2008,1.448,0.71,1.7331,0.6947,2.3291,1.2215,6.8295,7.7498,48.05,1257.4,13.76,9.35,1.4372,5.2895,90.37,3.477,7.003,7.7875,113.3,1.0567,32.76,34.71,1.053230856817522,1.3568718996206597,-0.4145077720207335,-0.28164055624010365,-28.156645847043023,16.025964147635115,11.265181695890323,46.10152361714384
2347,31/12/2008,1.432,0.7184,1.7197,0.684,2.313,1.224,6.8225,7.7499,48.58,1262.0,13.832,9.3,1.4377,5.3497,90.79,3.45,6.9756,7.877,112.9,1.0673,32.76,34.72,1.183098591549303,-1.540233194184526,1.1030176899063493,-0.3530450132391838,-26.97354725549372,14.485730953450588,12.368199385796672,45.74847860390466
2349,02/01/2009,1.4118,0.7171,1.7094,0.6887,2.323,1.2101,6.8225,7.7504,48.25,1318.3,13.7815,9.31,1.4513,5.34,91.12,3.465,6.8773,7.7836,113.95,1.0685,32.82,34.78,-0.180957683741656,0.6871345029239695,-0.6792918896665223,0.9300265721877699,-27.154504939235377,15.172865456374558,11.688907496130149,46.67850517609243
2350,05/01/2009,1.3994,0.7366,1.7007,0.6848,2.264,1.192,6.83,7.7525,48.5,1313.5,13.5225,9.29,1.473,5.4845,93.2,3.495,6.9639,7.9217,113.55,1.1077,33.0,34.98,2.7192860131083574,-0.5662843037607113,0.5181347150259086,-0.3510311540149247,-24.43521892612702,14.606581152613845,12.207042211156057,46.3274740220775
2351,06/01/2009,1.3914,0.7438,1.6821,0.6767,2.1895,1.1822,6.836,7.7534,48.5,1307.0,13.33,9.3425,1.475,5.5426,94.2,3.507,6.9918,7.8715,113.6,1.1212,33.1,34.98,0.9774640238935595,-1.1828271028037407,0.0,0.044033465433734875,-23.45775490223346,13.423754049810105,12.207042211156057,46.37150748751124
2352,07/01/2009,1.3866,0.729,1.665,0.6556,2.2209,1.185,6.833,7.7511,48.56,1292.3,13.3955,9.4575,1.4707,5.4311,92.7,3.498,6.851,7.7658,113.73,1.0941,33.03,34.82,-1.9897821995159992,-3.1180730013299796,0.12371134020618957,0.11443661971832775,-25.44753710174946,10.305681048480125,12.330753551362246,46.485944107229564
2353,08/01/2009,1.4142,0.7292,1.6866,0.6583,2.265,1.189,6.8342,7.7551,48.45,1328.25,13.495,9.647,1.478,5.4343,91.15,3.538,6.977,7.8404,113.73,1.0925,33.1,34.8,0.02743484224965176,0.41183648566198716,-0.22652388797363976,0.0,-25.42010225949981,10.717517534142111,12.104229663388606,46.485944107229564
2354,09/01/2009,1.4158,0.741,1.6855,0.6562,2.2888,1.192,6.835,7.7572,48.26,1347.5,13.708,9.785,1.4843,5.524,90.25,3.539,6.9949,7.9293,113.7,1.1096,33.14,34.82,1.6182117388919393,-0.3190034938477915,-0.39215686274510775,-0.02637826431021173,-23.80189052060787,10.39851404029432,11.712072800643499,46.45956584291935
2355,12/01/2009,1.4676,0.7492,1.728,0.6744,2.3194,1.2075,6.8362,7.7546,48.78,1349.0,13.7725,10.1,1.488,5.5826,88.92,3.57,7.0107,8.0622,113.75,1.1139,33.25,34.9,1.1066126855600489,2.7735446510210204,1.077496891835894,0.04397537379068339,-22.695277835047822,13.172058691315339,12.789569692479393,46.50354121671003
2356,13/01/2009,1.4981,0.7577,1.8106,0.6883,2.2945,1.2255,6.8341,7.7546,48.89,1353.0,13.836,10.005,1.4872,5.6461,89.65,3.576,7.141,8.2419,113.7,1.1212,33.23,34.87,1.1345435130806214,2.0610913404507825,0.22550225502255827,-0.04395604395603936,-21.5607343219672,15.233150031766122,13.015071947501951,46.459585172754
2357,14/01/2009,1.506,0.7591,1.842,0.6841,2.3537,1.2373,6.8347,7.7571,48.75,1353.0,14.0805,10.15,1.4925,5.6551,89.28,3.57,7.2087,8.3951,113.7,1.1179,33.2,34.87,0.184769697769549,-0.6101990411157887,-0.28635712824708337,0.0,-21.37596462419765,14.622950990650335,12.728714819254868,46.459585172754
2358,15/01/2009,1.5249,0.7637,1.885,0.6848,2.3698,1.2623,6.8363,7.7618,48.87,1391.5,14.16,10.126,1.4972,5.6891,89.59,3.592,7.1847,8.3587,113.8,1.1232,33.36,34.83,0.6059807666974004,0.1023242216050102,0.2461538461538515,0.08795074758134458,-20.76998385750025,14.725275212255344,12.97486866540872,46.54753592033534
2359,16/01/2009,1.5015,0.7551,1.8467,0.6786,2.338,1.254,6.8369,7.7597,48.62,1351.5,13.925,10.045,1.4902,5.6275,90.29,3.575,6.9514,8.201,113.8,1.1177,33.34,34.81,-1.1260966348042523,-0.9053738317757021,-0.5115612850419504,0.0,-21.896080492304502,13.819901380479642,12.463307380366771,46.54753592033534
2361,20/01/2009,1.5211,0.7724,1.8965,0.7131,2.3617,1.2604,6.8403,7.7583,49.01,1351.5,13.9155,10.169,1.5078,5.7545,90.19,3.608,7.1228,8.3929,113.82,1.1432,33.63,34.95,2.291087273208836,5.083996463306795,0.8021390374331583,0.017574692442878792,-19.604993219095668,18.90389784378644,13.265446417799929,46.56511061277822
2362,21/01/2009,1.5396,0.777,1.9175,0.7284,2.3525,1.2749,6.8392,7.7597,49.0,1368.0,13.9275,10.168,1.5062,5.7905,87.8,3.614,6.984,8.3394,113.8,1.1473,33.58,34.89,0.5955463490419532,2.145561632309656,-0.02040399918383784,-0.017571604287469622,-19.009446870053715,21.049459476096096,13.24504241861609,46.54753900849075
2363,22/01/2009,1.5281,0.7719,1.8993,0.7225,2.3515,1.2624,6.837,7.7587,49.07,1374.0,13.9675,10.1155,1.4972,5.7527,88.64,3.607,6.968,8.2329,113.72,1.1538,33.53,34.84,-0.6563706563706528,-0.8099945085118132,0.14285714285713347,-0.07029876977152627,-19.66581752642437,20.239464967584283,13.387899561473224,46.477240238719226
2364,23/01/2009,1.5333,0.7783,1.8975,0.7322,2.3467,1.2478,6.8392,7.7566,49.0,1390.8,14.07,10.27,1.5054,5.8007,88.72,3.623,6.9955,8.2494,113.9,1.1629,33.68,34.86,0.82912294338644,1.3425605536331986,-0.14265335235378318,0.15828350334154973,-18.83669458303793,21.58202552121748,13.245246209119442,46.635523742060776
2365,26/01/2009,1.5129,0.762,1.8847,0.7163,2.3123,1.22,6.8392,7.7567,48.5,1390.8,13.948,10.121,1.4993,5.6651,89.25,3.623,6.718,7.9832,113.8,1.1437,33.68,34.87,-2.0943081074135894,-2.1715378311936484,-1.0204081632653073,-0.08779631255487752,-20.931002690451518,19.41048769002383,12.224838045854135,46.5477274295059
2366,27/01/2009,1.5147,0.7599,1.8925,0.7068,2.3183,1.2292,6.8392,7.7598,48.85,1390.0,14.185,9.975,1.5072,5.6645,88.99,3.623,6.7894,8.0804,113.8,1.1388,33.68,34.86,-0.2755905511811041,-1.326259946949615,0.7216494845360799,0.0,-21.20659324163262,18.084227743074216,12.946487530390215,46.5477274295059
2367,28/01/2009,1.4928,0.7551,1.8709,0.6985,2.289,1.2096,6.8392,7.7581,48.81,1369.0,14.122,9.9025,1.4988,5.6238,88.87,3.585,6.6827,7.954,113.82,1.1442,33.68,34.87,-0.6316620607974777,-1.1743067345783786,-0.08188331627431156,0.017574692442878792,-21.8382553024301,16.909921008495836,12.864604214115904,46.565302121948775
2368,29/01/2009,1.5267,0.7699,1.9376,0.7012,2.2871,1.2187,6.8392,7.7564,48.49,1369.0,14.2021,9.972,1.5068,5.7369,89.77,3.597,6.8038,8.1204,113.88,1.1507,33.66,34.88,1.9600052973116178,0.38654259126700286,-0.6556033599672162,0.05271481286241997,-19.87825000511848,17.296463599762838,12.209000854148687,46.618016934811195
2369,30/01/2009,1.5674,0.781,1.967,0.6938,2.313,1.2365,6.8392,7.7544,48.83,1380.0,14.333,10.2,1.5106,5.8216,89.83,3.605,6.9158,8.3647,113.82,1.1612,33.7,34.94,1.4417456812573004,-1.055333713633777,0.7011755001031128,-0.05268703898840821,-18.43650432386118,16.24112988612906,12.9101763542518,46.565329895822785
2370,02/02/2009,1.5823,0.7808,1.9897,0.7028,2.3262,1.2408,6.847,7.7544,48.84,1390.0,14.496,10.175,1.5145,5.8197,89.86,3.613,7.0415,8.3831,113.9,1.164,33.7,34.95,-0.02560819462227304,1.297203805131164,0.020479213598201262,0.07028641714990069,-18.46211251848345,17.538333691260224,12.93065556785,46.63561631297269
2371,03/02/2009,1.5442,0.7686,1.9558,0.6947,2.3151,1.2334,6.8399,7.753,48.37,1394.5,14.5825,10.0956,1.5082,5.7267,89.09,3.617,6.9201,8.2575,113.88,1.1419,33.72,34.93,-1.562500000000011,-1.1525327262379093,-0.9623259623259717,-0.017559262510979945,-20.024612518483462,16.385800965022316,11.968329605524028,46.61805705046171
2372,04/02/2009,1.5387,0.7778,1.9543,0.691,2.291,1.2268,6.8335,7.7536,48.68,1378.4,14.465,9.98,1.5056,5.7951,89.53,3.624,6.9149,8.2768,113.88,1.1579,33.66,34.9,1.1969815248503934,-0.5326040017273659,0.640893115567498,0.0,-18.82763099363307,15.85319696329495,12.609222721091527,46.61805705046171
2373,05/02/2009,1.5293,0.7789,1.9399,0.6834,2.2966,1.2307,6.8355,7.7528,48.72,1384.2,14.318,9.8605,1.504,5.8028,91.01,3.6121,6.8297,8.2685,113.85,1.1654,33.66,34.95,0.14142453072769623,-1.099855282199702,0.08216926869351049,-0.026343519494209655,-18.68620646290537,14.753341681095248,12.691391989785037,46.591713530967496
2374,06/02/2009,1.4892,0.7768,1.8868,0.6768,2.262,1.2388,6.8338,7.7541,48.61,1368.7,14.1777,9.6526,1.4952,5.786,91.95,3.598,6.7927,8.1745,113.97,1.1694,33.61,34.98,-0.2696109898574939,-0.9657594381036083,-0.22577996715927862,0.10540184453229351,-18.955817452762865,13.78758224299164,12.46561202262576,46.69711537549979
2375,09/02/2009,1.4633,0.7655,1.8376,0.6695,2.2375,1.219,6.8392,7.752,48.52,1374.0,14.134,9.61,1.4921,5.7045,91.47,3.5985,6.6179,7.9905,113.97,1.1566,33.71,34.99,-1.4546858908342064,-1.078605200945626,-0.1851470890763096,0.0,-20.41050334359707,12.708977042046014,12.28046493354945,46.69711537549979
2376,10/02/2009,1.5177,0.7712,1.8918,0.6847,2.2663,1.2332,6.8241,7.7515,48.68,1388.0,14.3775,9.75,1.504,5.7461,90.65,3.5865,6.7063,8.1988,113.88,1.1535,33.95,34.97,0.7446113651208508,2.270351008215088,0.3297609233305687,-0.07896814951303677,-19.66589197847622,14.979328050261103,12.610225856880017,46.61814722598675
2377,11/02/2009,1.527,0.7756,1.9011,0.696,2.2649,1.2418,6.8332,7.7511,48.78,1390.0,14.5423,9.8775,1.505,5.779,90.66,3.602,6.7646,8.3834,113.9,1.1599,33.97,35.05,0.5705394190871349,1.650357820943471,0.20542317173377622,0.017562346329480505,-19.095352559389084,16.629685871204572,12.815649028613795,46.63570957231623
2378,12/02/2009,1.5368,0.7799,1.922,0.7019,2.294,1.2478,6.8345,7.7519,48.7,1394.0,14.588,10.0751,1.5118,5.8115,90.55,3.6185,6.8709,8.43,113.92,1.1634,34.02,35.14,0.5544094894275542,0.8477011494252951,-0.16400164001639794,0.017559262510968843,-18.54094306996153,17.477387020629866,12.651647388597397,46.6532688348272
2379,13/02/2009,1.5163,0.7765,1.899,0.6934,2.2765,1.2435,6.8392,7.7528,48.58,1403.5,14.465,9.9345,1.5077,5.7859,91.84,3.602,6.7705,8.35,113.95,1.1581,34.03,35.12,-0.43595332734966963,-1.2109987177660542,-0.246406570841895,0.02633426966291985,-18.976896397311197,16.266388302863813,12.405240817755502,46.67960310449012
2381,17/02/2009,1.5659,0.7955,1.9569,0.703,2.3192,1.2606,6.8355,7.7545,49.6,1454.8,14.6205,10.25,1.5283,5.9277,92.17,3.638,7.0329,8.8196,114.15,1.1744,34.58,35.26,2.446877012234383,1.3844822613210184,2.0996294771510993,0.1755155770074568,-16.530019385076812,17.65087056418483,14.5048702949066,46.85511868149758
2382,18/02/2009,1.5662,0.797,1.9581,0.7025,2.3572,1.2592,6.8378,7.7551,49.84,1459.0,14.653,10.185,1.5316,5.9371,93.81,3.657,7.0319,8.7568,114.0,1.1813,34.63,35.36,0.18856065367693908,-0.07112375533427917,0.4838709677419395,-0.13140604467806183,-16.341458731399875,17.57974680885055,14.98874126264854,46.72371263681952
2383,19/02/2009,1.5504,0.789,1.952,0.699,2.3554,1.259,6.8348,7.7546,49.73,1480.7,14.5886,10.0675,1.5264,5.876,94.09,3.658,6.8926,8.727,114.1,1.1742,34.58,35.54,-1.0037641154328703,-0.4982206405694023,-0.2207062600321108,0.0877192982456032,-17.345222846832744,17.081526168281147,14.768035002616429,46.81143193506512
