Time Serie,Country,CDF
07/07/2009,AUS,-6.603273214
08/07/2009,AUS,-7.287938272
09/07/2009,AUS,-6.214691112
10/07/2009,AUS,-6.93550959
13/07/2009,AUS,-8.051912119
14/07/2009,AUS,-9.867797166
15/07/2009,AUS,-9.594397359
16/07/2009,AUS,-9.514204897
17/07/2009,AUS,-10.96452541
20/07/2009,AUS,-10.8669565
21/07/2009,AUS,-11.33807989
22/07/2009,AUS,-11.88488475
23/07/2009,AUS,-11.34327963
24/07/2009,AUS,-11.95542459
27/07/2009,AUS,-12.85876695
28/07/2009,AUS,-11.35052132
29/07/2009,AUS,-12.6567504
30/07/2009,AUS,-13.45913274
31/07/2009,AUS,-14.5181721
03/08/2009,AUS,-14.44231875
04/08/2009,AUS,-13.99596537
05/08/2009,AUS,-14.14688345
06/08/2009,AUS,-13.83619406
07/08/2009,AUS,-13.91153308
10/08/2009,AUS,-12.93138732
11/08/2009,AUS,-13.37937139
12/08/2009,AUS,-14.12937139
13/08/2009,AUS,-13.2477593
14/08/2009,AUS,-12.16577844
17/08/2009,AUS,-11.76232023
18/08/2009,AUS,-12.87762284
19/08/2009,AUS,-13.05178107
20/08/2009,AUS,-13.55024414
21/08/2009,AUS,-14.23488972
24/08/2009,AUS,-14.29373797
25/08/2009,AUS,-12.6113692
26/08/2009,AUS,-13.59581658
27/08/2009,AUS,-14.43130827
28/08/2009,AUS,-14.59138915
31/08/2009,AUS,-12.99645244
01/09/2009,AUS,-13.19580455
02/09/2009,AUS,-14.18623318
03/09/2009,AUS,-15.11091374
04/09/2009,AUS,-16.8672348
08/09/2009,AUS,-16.9017801
09/09/2009,AUS,-16.40070019
10/09/2009,AUS,-17.01103286
11/09/2009,AUS,-16.48344248
14/09/2009,AUS,-16.47483885
15/09/2009,AUS,-17.85990423
16/09/2009,AUS,-17.94714143
17/09/2009,AUS,-17.21370914
18/09/2009,AUS,-16.84966303
21/09/2009,AUS,-17.98965785
22/09/2009,AUS,-17.8324114
23/09/2009,AUS,-17.4137459
24/09/2009,AUS,-17.05762673
25/09/2009,AUS,-17.9577479
28/09/2009,AUS,-17.58220205
29/09/2009,AUS,-18.97435379
30/09/2009,AUS,-17.89785154
01/10/2009,AUS,-17.04232994
02/10/2009,AUS,-18.36666128
05/10/2009,AUS,-19.93683672
06/10/2009,AUS,-19.55362667
07/10/2009,AUS,-21.69318633
08/10/2009,AUS,-21.27587706
09/10/2009,AUS,-21.71855481
13/10/2009,AUS,-22.36283793
14/10/2009,AUS,-23.13003128
15/10/2009,AUS,-22.63302254
16/10/2009,AUS,-23.79613272
19/10/2009,AUS,-23.17530247
20/10/2009,AUS,-23.88439171
21/10/2009,AUS,-23.32790868
22/10/2009,AUS,-23.66917413
23/10/2009,AUS,-23.06760078
26/10/2009,AUS,-22.67201661
27/10/2009,AUS,-21.00428088
28/10/2009,AUS,-22.42834577
29/10/2009,AUS,-21.26714983
30/10/2009,AUS,-21.75521925
02/11/2009,AUS,-20.66530099
03/11/2009,AUS,-21.78839174
04/11/2009,AUS,-21.74295784
05/11/2009,AUS,-22.63305775
06/11/2009,AUS,-24.0168554
09/11/2009,AUS,-23.85887752
10/11/2009,AUS,-23.53414195
12/11/2009,AUS,-24.20925524
13/11/2009,AUS,-24.83309137
16/11/2009,AUS,-23.6993895
17/11/2009,AUS,-24.10702337
18/11/2009,AUS,-22.84190709
19/11/2009,AUS,-22.502021
20/11/2009,AUS,-23.49991535
23/11/2009,AUS,-22.64916632
24/11/2009,AUS,-23.85950925
25/11/2009,AUS,-21.74330357
27/11/2009,AUS,-22.33410525
30/11/2009,AUS,-23.47701464
01/12/2009,AUS,-23.61574937
02/12/2009,AUS,-23.6527967
03/12/2009,AUS,-22.38345546
04/12/2009,AUS,-22.17302545
07/12/2009,AUS,-21.65262009
08/12/2009,AUS,-21.58904152
09/12/2009,AUS,-22.53303716
10/12/2009,AUS,-21.96490741
11/12/2009,AUS,-22.44782313
14/12/2009,AUS,-21.45899324
15/12/2009,AUS,-20.87875752
16/12/2009,AUS,-19.08499513
17/12/2009,AUS,-19.20896573
18/12/2009,AUS,-18.83659229
21/12/2009,AUS,-18.20060607
22/12/2009,AUS,-18.58680813
23/12/2009,AUS,-18.77184645
24/12/2009,AUS,-19.30150747
28/12/2009,AUS,-20.34872082
29/12/2009,AUS,-20.08863113
30/12/2009,AUS,-20.46433558
31/12/2009,AUS,-22.15240238
04/01/2010,AUS,-22.26200143
05/01/2010,AUS,-22.75573829
06/01/2010,AUS,-22.52602222
07/01/2010,AUS,-23.07607722
08/01/2010,AUS,-23.90572324
11/01/2010,AUS,-23.32940794
12/01/2010,AUS,-23.14456506
13/01/2010,AUS,-24.01172373
14/01/2010,AUS,-23.23003752
15/01/2010,AUS,-23.2115703
19/01/2010,AUS,-21.59598684
20/01/2010,AUS,-21.24166687
21/01/2010,AUS,-21.20545466
22/01/2010,AUS,-20.98826009
25/01/2010,AUS,-20.28390755
27/01/2010,AUS,-20.91159766
28/01/2010,AUS,-19.21515297
29/01/2010,AUS,-19.25951854
01/02/2010,AUS,-18.87780527
02/02/2010,AUS,-18.59481977
03/02/2010,AUS,-16.60187445
04/02/2010,AUS,-16.26467922
05/02/2010,AUS,-17.13499374
08/02/2010,AUS,-18.03902712
09/02/2010,AUS,-17.67060607
10/02/2010,AUS,-19.31367546
11/02/2010,AUS,-18.78941742
12/02/2010,AUS,-20.50425875
16/02/2010,AUS,-20.50425875
17/02/2010,AUS,-20.25243755
18/02/2010,AUS,-20.06404605
19/02/2010,AUS,-20.50279963
22/02/2010,AUS,-19.84626577
23/02/2010,AUS,-19.9177454
24/02/2010,AUS,-18.44242351
25/02/2010,AUS,-20.11657982
26/02/2010,AUS,-20.55568727
01/03/2010,AUS,-21.02373408
02/03/2010,AUS,-21.39450637
03/03/2010,AUS,-20.50497201
04/03/2010,AUS,-21.2607075
05/03/2010,AUS,-21.46921081
08/03/2010,AUS,-22.05969046
09/03/2010,AUS,-22.40694442
10/03/2010,AUS,-22.18686188
11/03/2010,AUS,-22.20516182
12/03/2010,AUS,-21.82079283
15/03/2010,AUS,-22.16722368
16/03/2010,AUS,-22.99971842
17/03/2010,AUS,-22.74141583
18/03/2010,AUS,-22.33655753
19/03/2010,AUS,-22.22658686
22/03/2010,AUS,-22.57444479
23/03/2010,AUS,-21.51804207
24/03/2010,AUS,-21.83619496
25/03/2010,AUS,-20.979
26/03/2010,AUS,-22.18153164
29/03/2010,AUS,-22.52014242
30/03/2010,AUS,-22.37321864
31/03/2010,AUS,-22.84085114
01/04/2010,AUS,-22.5644808
02/04/2010,AUS,-22.81252857
05/04/2010,AUS,-23.29143813
06/04/2010,AUS,-23.64309462
07/04/2010,AUS,-23.60594752
08/04/2010,AUS,-24.06083055
09/04/2010,AUS,-23.75308085
12/04/2010,AUS,-23.50205816
13/04/2010,AUS,-24.41089615
14/04/2010,AUS,-24.01782175
15/04/2010,AUS,-23.2627178
16/04/2010,AUS,-22.53177776
19/04/2010,AUS,-23.89119725
20/04/2010,AUS,-23.52803494
21/04/2010,AUS,-23.18474305
22/04/2010,AUS,-22.99981471
23/04/2010,AUS,-23.47051153
26/04/2010,AUS,-22.34847889
27/04/2010,AUS,-22.88951511
28/04/2010,AUS,-23.50725437
29/04/2010,AUS,-23.81340522
30/04/2010,AUS,-23.26436371
03/05/2010,AUS,-21.83909763
04/05/2010,AUS,-21.51060051
05/05/2010,AUS,-19.76435221
06/05/2010,AUS,-19.2101375
07/05/2010,AUS,-20.61470679
10/05/2010,AUS,-20.32618457
11/05/2010,AUS,-19.60695415
12/05/2010,AUS,-20.40138421
13/05/2010,AUS,-19.14171172
14/05/2010,AUS,-17.4178802
17/05/2010,AUS,-17.32179354
18/05/2010,AUS,-13.18530694
19/05/2010,AUS,-11.60984394
20/05/2010,AUS,-12.23685491
21/05/2010,AUS,-12.50252531
24/05/2010,AUS,-10.63787868
25/05/2010,AUS,-12.07613969
26/05/2010,AUS,-14.14893631
27/05/2010,AUS,-14.43680355
28/05/2010,AUS,-13.30748369
01/06/2010,AUS,-12.81210166
02/06/2010,AUS,-13.58910893
03/06/2010,AUS,-11.87977919
04/06/2010,AUS,-10.82008882
07/06/2010,AUS,-11.30341805
08/06/2010,AUS,-12.56288463
09/06/2010,AUS,-14.12186754
10/06/2010,AUS,-14.40980792
11/06/2010,AUS,-16.04051966
14/06/2010,AUS,-15.83330156
15/06/2010,AUS,-16.20379958
16/06/2010,AUS,-16.20379958
17/06/2010,AUS,-16.78323398
18/06/2010,AUS,-18.14022772
21/06/2010,AUS,-17.83158574
22/06/2010,AUS,-17.23378355
23/06/2010,AUS,-16.44727651
24/06/2010,AUS,-16.57733807
25/06/2010,AUS,-17.21981073
28/06/2010,AUS,-14.72068455
29/06/2010,AUS,-14.1921253
30/06/2010,AUS,-12.99639938
01/07/2010,AUS,-13.60814831
02/07/2010,AUS,-15.04996956
06/07/2010,AUS,-15.20396049
07/07/2010,AUS,-17.4745457
08/07/2010,AUS,-17.30796671
09/07/2010,AUS,-17.08039559
12/07/2010,AUS,-18.07594183
13/07/2010,AUS,-18.45523089
14/07/2010,AUS,-17.62293055
15/07/2010,AUS,-16.77115675
16/07/2010,AUS,-16.59701657
19/07/2010,AUS,-17.69219258
20/07/2010,AUS,-18.09644603
21/07/2010,AUS,-19.17294828
22/07/2010,AUS,-19.46730204
23/07/2010,AUS,-20.03985527
26/07/2010,AUS,-20.25579913
27/07/2010,AUS,-19.27293168
28/07/2010,AUS,-19.84441127
29/07/2010,AUS,-20.61675074
30/07/2010,AUS,-21.53991121
02/08/2010,AUS,-21.70433982
03/08/2010,AUS,-21.81413944
04/08/2010,AUS,-21.49353854
05/08/2010,AUS,-21.86789939
06/08/2010,AUS,-21.92288976
09/08/2010,AUS,-20.99670911
10/08/2010,AUS,-20.10628571
11/08/2010,AUS,-19.63798599
12/08/2010,AUS,-19.53938435
13/08/2010,AUS,-19.77221322
16/08/2010,AUS,-20.77750897
17/08/2010,AUS,-19.97961252
18/08/2010,AUS,-19.22401298
19/08/2010,AUS,-18.6972743
20/08/2010,AUS,-19.24789597
23/08/2010,AUS,-18.47990168
24/08/2010,AUS,-17.85069218
25/08/2010,AUS,-18.68732803
26/08/2010,AUS,-19.77969037
27/08/2010,AUS,-19.33971551
30/08/2010,AUS,-19.00894491
31/08/2010,AUS,-21.02266673
01/09/2010,AUS,-21.14088079
02/09/2010,AUS,-21.69623403
03/09/2010,AUS,-21.56806411
07/09/2010,AUS,-22.02522787
08/09/2010,AUS,-22.70493761
09/09/2010,AUS,-22.81591514
10/09/2010,AUS,-23.88988977
13/09/2010,AUS,-24.70411532
14/09/2010,AUS,-24.28894265
15/09/2010,AUS,-23.80031269
16/09/2010,AUS,-24.09019487
17/09/2010,AUS,-25.14993415
20/09/2010,AUS,-25.11201946
21/09/2010,AUS,-25.74684986
22/09/2010,AUS,-25.7754567
23/09/2010,AUS,-26.25237391
24/09/2010,AUS,-26.64532005
27/09/2010,AUS,-27.1745224
28/09/2010,AUS,-27.60013664
29/09/2010,AUS,-26.83269929
30/09/2010,AUS,-27.54608983
01/10/2010,AUS,-27.08973484
04/10/2010,AUS,-27.4376954
05/10/2010,AUS,-28.27183702
06/10/2010,AUS,-28.62394969
07/10/2010,AUS,-29.13435409
08/10/2010,AUS,-28.95676924
12/10/2010,AUS,-29.69539441
13/10/2010,AUS,-29.91367004
14/10/2010,AUS,-29.30712733
15/10/2010,AUS,-29.64316212
18/10/2010,AUS,-28.01682337
19/10/2010,AUS,-28.93407551
20/10/2010,AUS,-28.82574382
21/10/2010,AUS,-28.27483384
22/10/2010,AUS,-29.78153572
25/10/2010,AUS,-29.06632762
26/10/2010,AUS,-27.37977076
27/10/2010,AUS,-28.27210829
28/10/2010,AUS,-28.38954811
29/10/2010,AUS,-29.19299706
01/11/2010,AUS,-30.3190342
02/11/2010,AUS,-30.08926397
03/11/2010,AUS,-31.82354085
04/11/2010,AUS,-31.77282577
05/11/2010,AUS,-31.73227427
08/11/2010,AUS,-31.60053532
09/11/2010,AUS,-30.6492146
10/11/2010,AUS,-29.44620708
12/11/2010,AUS,-29.42639529
15/11/2010,AUS,-27.90118979
16/11/2010,AUS,-28.57429485
17/11/2010,AUS,-29.27160383
18/11/2010,AUS,-28.82654399
19/11/2010,AUS,-29.03331831
22/11/2010,AUS,-27.63223296
23/11/2010,AUS,-28.56635771
24/11/2010,AUS,-26.68049188
26/11/2010,AUS,-26.19847125
29/11/2010,AUS,-26.33278958
30/11/2010,AUS,-27.03410575
01/12/2010,AUS,-28.04997263
02/12/2010,AUS,-29.08603948
03/12/2010,AUS,-29.15517528
06/12/2010,AUS,-29.26389242
07/12/2010,AUS,-28.09638475
08/12/2010,AUS,-28.53648255
09/12/2010,AUS,-28.87047076
10/12/2010,AUS,-29.73780765
13/12/2010,AUS,-30.29457838
14/12/2010,AUS,-29.47474234
15/12/2010,AUS,-28.95907396
16/12/2010,AUS,-28.84068406
17/12/2010,AUS,-29.6388709
20/12/2010,AUS,-30.02627529
21/12/2010,AUS,-30.33540971
22/12/2010,AUS,-30.81555375
23/12/2010,AUS,-30.56427222
27/12/2010,AUS,-31.41648798
28/12/2010,AUS,-31.82097782
29/12/2010,AUS,-31.51637836
30/12/2010,AUS,-32.27556452
03/01/2011,AUS,-30.72517692
04/01/2011,AUS,-30.31336495
05/01/2011,AUS,-29.87323291
06/01/2011,AUS,-29.82343707
07/01/2011,AUS,-29.64426128
10/01/2011,AUS,-28.99839482
11/01/2011,AUS,-29.62037133
12/01/2011,AUS,-30.30584719
13/01/2011,AUS,-29.12549308
14/01/2011,AUS,-30.06469229
18/01/2011,AUS,-30.56369428
19/01/2011,AUS,-28.91875948
20/01/2011,AUS,-29.16545378
21/01/2011,AUS,-30.25359306
24/01/2011,AUS,-29.33350105
25/01/2011,AUS,-29.71998405
26/01/2011,AUS,-29.30215676
27/01/2011,AUS,-29.49038739
28/01/2011,AUS,-29.99659086
31/01/2011,AUS,-31.44311919
01/02/2011,AUS,-30.84589275
02/02/2011,AUS,-31.64082131
03/02/2011,AUS,-31.60024925
04/02/2011,AUS,-31.60024925
07/02/2011,AUS,-31.96524975
08/02/2011,AUS,-31.16134215
09/02/2011,AUS,-30.82821072
10/02/2011,AUS,-30.22452825
11/02/2011,AUS,-30.45455125
14/02/2011,AUS,-30.10370923
15/02/2011,AUS,-30.05376417
16/02/2011,AUS,-31.36167152
17/02/2011,AUS,-31.63481264
18/02/2011,AUS,-30.11320583
22/02/2011,AUS,-30.20313388
23/02/2011,AUS,-31.06321989
24/02/2011,AUS,-31.72901229
25/02/2011,AUS,-31.91180908
28/02/2011,AUS,-31.76937343
01/03/2011,AUS,-31.74905442
02/03/2011,AUS,-31.48496097
03/03/2011,AUS,-31.29247794
04/03/2011,AUS,-31.28236672
07/03/2011,AUS,-31.31269732
08/03/2011,AUS,-31.29247078
09/03/2011,AUS,-30.352127
10/03/2011,AUS,-31.27369367
11/03/2011,AUS,-30.89961622
14/03/2011,AUS,-29.15706989
15/03/2011,AUS,-28.56306929
16/03/2011,AUS,-28.37607982
17/03/2011,AUS,-29.68256312
18/03/2011,AUS,-30.58830613
21/03/2011,AUS,-31.32153233
22/03/2011,AUS,-31.18999332
23/03/2011,AUS,-32.30155355
24/03/2011,AUS,-32.91467433
25/03/2011,AUS,-32.90439261
28/03/2011,AUS,-32.73990202
29/03/2011,AUS,-33.27361853
30/03/2011,AUS,-33.65541608
31/03/2011,AUS,-33.9350929
01/04/2011,AUS,-33.59230698
04/04/2011,AUS,-33.53019518
05/04/2011,AUS,-34.29576522
06/04/2011,AUS,-34.58767515
07/04/2011,AUS,-35.29867473
08/04/2011,AUS,-35.33026698
11/04/2011,AUS,-34.71929047
12/04/2011,AUS,-35.04386381
13/04/2011,AUS,-35.22243524
14/04/2011,AUS,-35.55917101
15/04/2011,AUS,-34.90454108
18/04/2011,AUS,-35.07237912
19/04/2011,AUS,-36.65901356
20/04/2011,AUS,-37.31030547
21/04/2011,AUS,-37.20283637
22/04/2011,AUS,-37.0310704
25/04/2011,AUS,-37.54548472
26/04/2011,AUS,-37.70707041
27/04/2011,AUS,-38.65657408
28/04/2011,AUS,-39.05962419
29/04/2011,AUS,-39.35493207
02/05/2011,AUS,-38.90517341
03/05/2011,AUS,-37.46365326
04/05/2011,AUS,-36.30098774
05/05/2011,AUS,-37.42900732
06/05/2011,AUS,-37.34290249
09/05/2011,AUS,-37.79456396
10/05/2011,AUS,-37.36245852
11/05/2011,AUS,-36.38364816
12/05/2011,AUS,-35.56345216
13/05/2011,AUS,-36.08114894
16/05/2011,AUS,-35.30587281
17/05/2011,AUS,-36.04356909
18/05/2011,AUS,-36.01171858
19/05/2011,AUS,-36.29828194
20/05/2011,AUS,-34.89327928
23/05/2011,AUS,-35.44959291
24/05/2011,AUS,-35.28070965
25/05/2011,AUS,-35.77596782
26/05/2011,AUS,-36.9090823
27/05/2011,AUS,-36.42707716
31/05/2011,AUS,-36.94940953
01/06/2011,AUS,-36.01713349
02/06/2011,AUS,-36.91956475
03/06/2011,AUS,-37.13383516
06/06/2011,AUS,-36.91910464
07/06/2011,AUS,-36.17987173
08/06/2011,AUS,-36.24368115
09/06/2011,AUS,-35.54132934
10/06/2011,AUS,-35.48849197
13/06/2011,AUS,-36.69254774
14/06/2011,AUS,-36.04042031
15/06/2011,AUS,-35.27568319
16/06/2011,AUS,-36.02407572
17/06/2011,AUS,-35.7054691
20/06/2011,AUS,-35.81133401
21/06/2011,AUS,-36.13986305
22/06/2011,AUS,-34.72572164
23/06/2011,AUS,-35.09267487
24/06/2011,AUS,-34.29292743
27/06/2011,AUS,-35.06545065
28/06/2011,AUS,-36.49627654
29/06/2011,AUS,-37.04062492
30/06/2011,AUS,-37.24453134
01/07/2011,AUS,-36.71759296
05/07/2011,AUS,-36.70689548
06/07/2011,AUS,-37.33797902
07/07/2011,AUS,-36.99352261
08/07/2011,AUS,-36.38206585
11/07/2011,AUS,-36.04087809
12/07/2011,AUS,-37.31598169
13/07/2011,AUS,-37.11148271
14/07/2011,AUS,-36.31663846
15/07/2011,AUS,-35.4534671
18/07/2011,AUS,-36.70016546
19/07/2011,AUS,-36.96763096
20/07/2011,AUS,-37.97599826
21/07/2011,AUS,-38.10603728
22/07/2011,AUS,-38.12773866
25/07/2011,AUS,-38.94171739
26/07/2011,AUS,-39.70766553
27/07/2011,AUS,-39.69663895
28/07/2011,AUS,-39.47613179
29/07/2011,AUS,-38.82706688
01/08/2011,AUS,-37.996375
02/08/2011,AUS,-36.89068394
03/08/2011,AUS,-34.93935983
04/08/2011,AUS,-33.62481571
05/08/2011,AUS,-33.34455829
08/08/2011,AUS,-31.78157309
09/08/2011,AUS,-31.96502193
10/08/2011,AUS,-32.53680057
11/08/2011,AUS,-33.3377864
12/08/2011,AUS,-34.53861456
15/08/2011,AUS,-34.664348
16/08/2011,AUS,-35.15742396
17/08/2011,AUS,-33.71303809
18/08/2011,AUS,-34.20150202
19/08/2011,AUS,-33.94040542
22/08/2011,AUS,-34.82582208
23/08/2011,AUS,-34.45798183
24/08/2011,AUS,-34.32185618
25/08/2011,AUS,-35.41983798
26/08/2011,AUS,-35.85333344
29/08/2011,AUS,-36.38428809
30/08/2011,AUS,-36.62983096
31/08/2011,AUS,-37.07931726
01/09/2011,AUS,-36.39129318
02/09/2011,AUS,-34.80043262
06/09/2011,AUS,-35.77783672
07/09/2011,AUS,-35.93703858
08/09/2011,AUS,-34.17239523
09/09/2011,AUS,-32.87708551
12/09/2011,AUS,-32.94927278
13/09/2011,AUS,-32.11335947
14/09/2011,AUS,-32.88093699
15/09/2011,AUS,-33.52037594
16/09/2011,AUS,-31.92187064
19/09/2011,AUS,-32.66768184
20/09/2011,AUS,-31.84421298
21/09/2011,AUS,-27.28066015
22/09/2011,AUS,-27.48569822
23/09/2011,AUS,-27.15304976
26/09/2011,AUS,-29.26909071
27/09/2011,AUS,-28.59166493
28/09/2011,AUS,-27.8099511
29/09/2011,AUS,-27.04411899
30/09/2011,AUS,-26.04051381
03/10/2011,AUS,-23.98571929
04/10/2011,AUS,-25.76282487
05/10/2011,AUS,-26.54234561
06/10/2011,AUS,-27.99724377
07/10/2011,AUS,-29.35551149
11/10/2011,AUS,-31.20145042
12/10/2011,AUS,-31.0184678
13/10/2011,AUS,-32.45936075
14/10/2011,AUS,-31.92399578
17/10/2011,AUS,-31.71918267
18/10/2011,AUS,-32.23016887
19/10/2011,AUS,-31.39811956
20/10/2011,AUS,-32.77342519
21/10/2011,AUS,-33.961319
24/10/2011,AUS,-33.89859686
25/10/2011,AUS,-32.93746021
26/10/2011,AUS,-36.10385094
27/10/2011,AUS,-36.29619973
28/10/2011,AUS,-35.38613549
31/10/2011,AUS,-32.39409305
01/11/2011,AUS,-33.01220369
02/11/2011,AUS,-32.87744677
03/11/2011,AUS,-32.93955858
04/11/2011,AUS,-32.75310736
07/11/2011,AUS,-32.6807335
08/11/2011,AUS,-31.37894613
09/11/2011,AUS,-30.76701344
10/11/2011,AUS,-31.3144032
14/11/2011,AUS,-30.83534908
15/11/2011,AUS,-30.76434076
16/11/2011,AUS,-29.96352981
17/11/2011,AUS,-29.7624035
18/11/2011,AUS,-27.78528588
21/11/2011,AUS,-27.67702882
22/11/2011,AUS,-26.18273075
23/11/2011,AUS,-26.70578383
25/11/2011,AUS,-28.58504381
28/11/2011,AUS,-29.5277847
29/11/2011,AUS,-31.73175184
30/11/2011,AUS,-31.567851
01/12/2011,AUS,-31.50648876
02/12/2011,AUS,-32.25260487
05/12/2011,AUS,-31.56266563
06/12/2011,AUS,-31.9615202
07/12/2011,AUS,-31.17088461
08/12/2011,AUS,-31.19125951
09/12/2011,AUS,-29.89718981
12/12/2011,AUS,-30.26938577
13/12/2011,AUS,-28.32067817
14/12/2011,AUS,-28.64750792
15/12/2011,AUS,-28.90585451
16/12/2011,AUS,-28.4276716
19/12/2011,AUS,-29.96445526
20/12/2011,AUS,-29.97452474
21/12/2011,AUS,-30.6593183
22/12/2011,AUS,-30.74043774
23/12/2011,AUS,-30.85206754
27/12/2011,AUS,-30.18154026
28/12/2011,AUS,-30.59530553
29/12/2011,AUS,-31.74042105
30/12/2011,AUS,-32.98081059
03/01/2012,AUS,-32.66941346
04/01/2012,AUS,-31.74846975
05/01/2012,AUS,-31.57416441
06/01/2012,AUS,-31.36945612
09/01/2012,AUS,-32.42155009
10/01/2012,AUS,-32.15314914
11/01/2012,AUS,-32.30758135
12/01/2012,AUS,-32.12197607
13/01/2012,AUS,-33.110037
17/01/2012,AUS,-33.110037
18/01/2012,AUS,-33.3179372
19/01/2012,AUS,-33.83877054
20/01/2012,AUS,-34.43562918
23/01/2012,AUS,-33.82465267
24/01/2012,AUS,-33.92935375
25/01/2012,AUS,-35.52247816
26/01/2012,AUS,-35.46922435
27/01/2012,AUS,-34.94761481
30/01/2012,AUS,-35.0217438
31/01/2012,AUS,-35.97553778
01/02/2012,AUS,-36.14673401
02/02/2012,AUS,-36.55402233
03/02/2012,AUS,-36.38183119
06/02/2012,AUS,-36.88677318
07/02/2012,AUS,-36.76799551
08/02/2012,AUS,-36.96212838
09/02/2012,AUS,-35.7410348
10/02/2012,AUS,-36.34955407
13/02/2012,AUS,-35.87694398
14/02/2012,AUS,-36.35802159
15/02/2012,AUS,-36.50841368
16/02/2012,AUS,-35.91669771
17/02/2012,AUS,-35.88461215
21/02/2012,AUS,-35.29656553
22/02/2012,AUS,-35.84928662
23/02/2012,AUS,-36.02029987
24/02/2012,AUS,-36.55563178
27/02/2012,AUS,-36.56639604
28/02/2012,AUS,-36.67405025
29/02/2012,AUS,-36.91114477
01/03/2012,AUS,-36.39261825
02/03/2012,AUS,-35.65108144
05/03/2012,AUS,-34.54162977
06/03/2012,AUS,-34.84760149
07/03/2012,AUS,-35.17567853
08/03/2012,AUS,-34.91022939
09/03/2012,AUS,-33.95714245
12/03/2012,AUS,-34.42918693
13/03/2012,AUS,-33.53331846
14/03/2012,AUS,-34.31677193
15/03/2012,AUS,-34.84319854
16/03/2012,AUS,-35.06546781
19/03/2012,AUS,-33.89860666
20/03/2012,AUS,-33.4582166
21/03/2012,AUS,-32.79008841
22/03/2012,AUS,-33.60933553
23/03/2012,AUS,-34.13212934
26/03/2012,AUS,-33.93242364
27/03/2012,AUS,-32.76804726
28/03/2012,AUS,-32.35328161
29/03/2012,AUS,-32.74568144
30/03/2012,AUS,-33.31586597
02/04/2012,AUS,-32.7945439
03/04/2012,AUS,-31.65358342
04/04/2012,AUS,-32.11507455
05/04/2012,AUS,-32.19749779
06/04/2012,AUS,-32.26967762
09/04/2012,AUS,-31.71245959
10/04/2012,AUS,-32.04083311
11/04/2012,AUS,-33.43072295
12/04/2012,AUS,-32.77296559
13/04/2012,AUS,-32.46179455
16/04/2012,AUS,-33.08220609
17/04/2012,AUS,-32.71804003
18/04/2012,AUS,-32.42776427
19/04/2012,AUS,-32.78955877
20/04/2012,AUS,-32.05296783
23/04/2012,AUS,-32.05296783
24/04/2012,AUS,-32.38252499
25/04/2012,AUS,-32.86816252
26/04/2012,AUS,-33.48076765
27/04/2012,AUS,-33.12556497
30/04/2012,AUS,-32.4905452
01/05/2012,AUS,-32.0974553
02/05/2012,AUS,-31.66468869
03/05/2012,AUS,-30.97729769
04/05/2012,AUS,-31.08938247
07/05/2012,AUS,-30.2631048
08/05/2012,AUS,-29.75723673
09/05/2012,AUS,-30.2202929
10/05/2012,AUS,-29.74496928
11/05/2012,AUS,-29.07058579
14/05/2012,AUS,-28.86062778
15/05/2012,AUS,-28.42163745
16/05/2012,AUS,-28.33223644
17/05/2012,AUS,-27.26038253
18/05/2012,AUS,-27.60405889
21/05/2012,AUS,-27.81097582
22/05/2012,AUS,-26.11271358
23/05/2012,AUS,-26.78261649
24/05/2012,AUS,-26.82171336
25/05/2012,AUS,-27.30083724
29/05/2012,AUS,-26.3576264
30/05/2012,AUS,-26.12402702
31/05/2012,AUS,-25.89097206
01/06/2012,AUS,-26.21067754
04/06/2012,AUS,-26.23983489
05/06/2012,AUS,-28.08700581
06/06/2012,AUS,-28.40396302
07/06/2012,AUS,-27.71835093
08/06/2012,AUS,-28.28086944
11/06/2012,AUS,-28.28086944
12/06/2012,AUS,-28.76717353
13/06/2012,AUS,-28.92674269
14/06/2012,AUS,-29.60599551
15/06/2012,AUS,-29.90771531
18/06/2012,AUS,-30.96693049
19/06/2012,AUS,-30.94653897
20/06/2012,AUS,-29.9679457
21/06/2012,AUS,-29.61462448
22/06/2012,AUS,-28.82999516
25/06/2012,AUS,-29.47876251
26/06/2012,AUS,-29.71987161
27/06/2012,AUS,-29.2666994
28/06/2012,AUS,-31.33186231
29/06/2012,AUS,-31.35233523
02/07/2012,AUS,-31.89497883
03/07/2012,AUS,-31.86409557
05/07/2012,AUS,-30.8452626
06/07/2012,AUS,-30.73320066
09/07/2012,AUS,-31.14024248
10/07/2012,AUS,-31.47742446
11/07/2012,AUS,-30.27791656
12/07/2012,AUS,-31.07824074
13/07/2012,AUS,-31.31312636
16/07/2012,AUS,-31.74305778
17/07/2012,AUS,-32.38045883
18/07/2012,AUS,-33.11506824
19/07/2012,AUS,-32.72941054
20/07/2012,AUS,-31.62879794
23/07/2012,AUS,-31.46447628
24/07/2012,AUS,-31.67979464
25/07/2012,AUS,-32.77926032
26/07/2012,AUS,-33.26757201
27/07/2012,AUS,-33.7269581
30/07/2012,AUS,-34.04162141
31/07/2012,AUS,-33.99953387
01/08/2012,AUS,-33.36848633
02/08/2012,AUS,-34.45544285
03/08/2012,AUS,-34.6879027
06/08/2012,AUS,-34.49726512
07/08/2012,AUS,-34.51840677
08/08/2012,AUS,-34.46554147
09/08/2012,AUS,-34.47610895
